"business_id","name","neighborhood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours"
"m9K1IO9OjzoSApYqQ8uaxw","Speakeasy Saloon and Grill","","7450 W Chandler Blvd","Chandler","AZ","85226","33.3058418","-111.9693549","2.5","25","0","{""Alcohol"":""full_bar"",""HasTV"":true,""NoiseLevel"":""average"",""RestaurantsAttire"":""casual"",""BusinessAcceptsCreditCards"":true,""Music"":{""dj"":true,""background_music"":false,""no_music"":false,""karaoke"":true,""live"":true,""video"":false,""jukebox"":false},""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsGoodForGroups"":true,""Caters"":false,""WiFi"":""free"",""RestaurantsReservations"":true,""RestaurantsTableService"":true,""RestaurantsTakeOut"":true,""GoodForKids"":true,""HappyHour"":true,""GoodForDancing"":true,""OutdoorSeating"":true,""RestaurantsPriceRange2"":2,""RestaurantsDelivery"":false,""BestNights"":{""monday"":false,""tuesday"":false,""friday"":true,""wednesday"":false,""thursday"":true,""sunday"":false,""saturday"":true},""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":true,""breakfast"":false,""brunch"":false},""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false},""CoatCheck"":false,""Smoking"":""outdoor"",""WheelchairAccessible"":true}","[""Bars"",""Restaurants"",""American (Traditional)"",""American (New)"",""Steakhouses"",""Nightlife""]","{""Monday"":""16:00-2:00"",""Tuesday"":""16:00-2:00"",""Friday"":""16:00-2:00"",""Wednesday"":""16:00-2:00"",""Thursday"":""16:00-2:00"",""Saturday"":""16:00-2:00""}"
"fM-TCJ4LlV0tLCyxtaChdw","In-N-Out Burger","","1859 S Signal Butte Rd","Mesa","AZ","85209","33.3816979","-111.5996795","4.0","60","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""Caters"":false,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""WheelchairAccessible"":true,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""DriveThru"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Restaurants"",""Burgers"",""Fast Food""]","{""Monday"":""10:30-1:00"",""Tuesday"":""10:30-1:00"",""Friday"":""10:30-1:30"",""Wednesday"":""10:30-1:00"",""Thursday"":""10:30-1:00"",""Sunday"":""10:30-1:00"",""Saturday"":""10:30-1:30""}"
"Uxyc9jyxZ_h2awnz5bAVMA","Jersey Mike's Subs","","1743 East Camelback Rd, Ste A-02","Phoenix","AZ","85016","33.50879527","-112.0437971","3.5","30","1","{""RestaurantsTableService"":true,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":true},""Alcohol"":""none"",""Caters"":true,""HasTV"":true,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""quiet"",""WiFi"":""free"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":false,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""DriveThru"":false,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Restaurants"",""Delis"",""Food"",""Fast Food"",""Sandwiches""]","{""Monday"":""10:00-21:00"",""Tuesday"":""10:00-21:00"",""Friday"":""10:00-21:00"",""Wednesday"":""10:00-21:00"",""Thursday"":""10:00-21:00"",""Sunday"":""10:00-21:00"",""Saturday"":""10:00-21:00""}"
"24Td_CQH1bonWKff1rt2vg","Matt's Big Breakfast","","3118 E Camelback Rd","Phoenix","AZ","85016","33.5110320563","-112.01527885","4.0","188","1","{""RestaurantsTableService"":true,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":false,""breakfast"":true,""brunch"":true},""Alcohol"":""none"",""Caters"":false,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Breakfast & Brunch"",""Restaurants""]","{""Monday"":""6:30-14:30"",""Tuesday"":""6:30-14:30"",""Friday"":""6:30-14:30"",""Wednesday"":""6:30-14:30"",""Thursday"":""6:30-14:30"",""Sunday"":""6:30-14:30"",""Saturday"":""6:30-14:30""}"
"6WdKJJbK6EC5R8PKGWMsng","Katherine's Family Restaurant","","7533 Pearl Rd","Cleveland","OH","44130","41.3602031","-81.8140622","3.0","12","1","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""RestaurantsGoodForGroups"":true,""NoiseLevel"":""quiet"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true}","[""Restaurants""]","{}"
"cHnsUt2qd5OCLfYwdHh9CQ","Five Guys","Steele Creek","12820 S Tryon St, Ste 150","Charlotte","NC","28273","35.104564","-80.98864","4.0","28","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""Caters"":false,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""free"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""DriveThru"":false,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Fast Food"",""Restaurants"",""Burgers"",""American (New)""]","{""Monday"":""11:00-22:00"",""Tuesday"":""11:00-22:00"",""Friday"":""11:00-22:00"",""Wednesday"":""11:00-22:00"",""Thursday"":""11:00-22:00"",""Sunday"":""11:00-22:00"",""Saturday"":""11:00-22:00""}"
"Pky1QMO7XCfPtw--vOxz6w","David Frank Salon","","10869 N Scottsdale Rd, Ste 101","Scottsdale","AZ","85254","33.5847480072","-111.924423091","5.0","68","1","{""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false},""HairSpecializesIn"":{""coloring"":true,""africanamerican"":false,""curly"":true,""perms"":true,""kids"":false,""extensions"":false,""asian"":false,""straightperms"":true},""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":true,""GoodForKids"":true,""ByAppointmentOnly"":true,""WheelchairAccessible"":true}","[""Hair Salons"",""Beauty & Spas"",""Hair Stylists""]","{""Tuesday"":""9:00-18:00"",""Friday"":""9:00-20:00"",""Wednesday"":""9:00-20:00"",""Thursday"":""9:00-20:00"",""Saturday"":""8:00-18:00""}"
"qb-XyoTeyCXv3Z8hricyAA","Moon Nightclub","","Palms Casino Resort, 4321 W Flamingo Rd","Las Vegas","NV","89103","36.1142254339","-115.194493532","3.5","460","0","{""Alcohol"":""full_bar"",""HasTV"":false,""CoatCheck"":true,""NoiseLevel"":""very_loud"",""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":3,""AgesAllowed"":""21plus"",""Music"":{""dj"":true,""background_music"":false,""no_music"":false,""karaoke"":false,""live"":false,""video"":false,""jukebox"":false},""WheelchairAccessible"":true,""BikeParking"":false,""Smoking"":""yes"",""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":true,""upscale"":false,""casual"":false},""BestNights"":{""monday"":false,""tuesday"":false,""friday"":true,""wednesday"":false,""thursday"":true,""sunday"":false,""saturday"":true},""RestaurantsGoodForGroups"":true,""HappyHour"":false,""GoodForDancing"":true,""BusinessParking"":{""garage"":true,""street"":false,""validated"":false,""lot"":false,""valet"":true}}","[""Nightlife"",""Cocktail Bars"",""Event Planning & Services"",""Lounges"",""Bars"",""Dance Clubs""]","{}"
"C710slX9bTgw6cG1SgDbVw","Capstone Grill","","4050 Washington Rd","McMurray","PA","15317","40.2672349","-80.1294063","3.5","26","1","{""RestaurantsTableService"":true,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""Alcohol"":""full_bar"",""HasTV"":true,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":false,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Restaurants""]","{""Tuesday"":""11:30-23:00"",""Friday"":""11:30-23:00"",""Wednesday"":""11:30-23:00"",""Thursday"":""11:30-23:00"",""Sunday"":""16:00-22:00"",""Saturday"":""16:00-23:00""}"
"-rLP6lfoQmOO_5Pf2bTkqg","Lazy Jane's","Williamson - Marquette","1358 Williamson St","Madison","WI","53703","43.0853652","-89.3617096","4.0","234","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":true,""brunch"":true},""Alcohol"":""none"",""Caters"":false,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":false,""RestaurantsPriceRange2"":1,""WheelchairAccessible"":true,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""RestaurantsCounterService"":false,""BusinessParking"":{""garage"":false,""street"":true,""validated"":false,""lot"":false,""valet"":false}}","[""Bakeries"",""Restaurants"",""Food"",""Breakfast & Brunch"",""Cafes""]","{""Monday"":""7:00-15:00"",""Tuesday"":""7:00-15:00"",""Friday"":""7:00-15:00"",""Wednesday"":""7:00-15:00"",""Thursday"":""7:00-15:00"",""Sunday"":""8:00-14:00"",""Saturday"":""8:00-14:00""}"
"P4MSmTvAVeW3is2RORWosA","Subway","Northwest","7121 W Craig Rd, Ste 113","Las Vegas","NV","89129","36.2394009","-115.2493787","3.0","17","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""Caters"":true,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""quiet"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":false,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""DriveThru"":false,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Fast Food"",""Sandwiches"",""Restaurants""]","{}"
"pat3MPskP0wf5xpxmPmuzg","Kid Clips","","3855 W Ray Rd, Ste 5","Chandler","AZ","85226","33.3187426","-111.9088484","4.5","28","1","{""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false},""HairSpecializesIn"":{""coloring"":false,""africanamerican"":false,""curly"":true,""perms"":false,""kids"":true,""extensions"":false,""asian"":true,""straightperms"":false},""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""GoodForKids"":true,""ByAppointmentOnly"":true}","[""Beauty & Spas"",""Hair Salons""]","{""Tuesday"":""10:00-18:00"",""Friday"":""10:00-18:00"",""Wednesday"":""10:00-18:00"",""Thursday"":""10:00-18:00"",""Sunday"":""11:00-17:00"",""Saturday"":""9:00-17:00""}"
"PSMJesRmIDmust2MUw7aQA","Yogurt In","The Strip","3950 Las Vegas Blvd S","Las Vegas","NV","89119","36.0934209685","-115.1761449","2.5","87","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""Caters"":false,""HasTV"":false,""RestaurantsGoodForGroups"":true,""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":false,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":true,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Cafes"",""Restaurants"",""Food"",""Desserts"",""Ice Cream & Frozen Yogurt""]","{""Monday"":""8:00-1:00"",""Tuesday"":""8:00-1:00"",""Friday"":""8:00-1:00"",""Wednesday"":""8:00-1:00"",""Thursday"":""8:00-1:00"",""Sunday"":""8:00-1:00"",""Saturday"":""8:00-1:00""}"
"cwyGmQIRSH-o56GKfyRNvg","Jack In the Box","Eastside","3703 E Flamingo Rd","Las Vegas","NV","89121","36.1149579","-115.0932401","2.0","9","1","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""HasTV"":false,""RestaurantsGoodForGroups"":false,""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":false,""RestaurantsDelivery"":false,""RestaurantsTakeOut"":true,""GoodForKids"":true,""DriveThru"":true}","[""Fast Food"",""Burgers"",""Restaurants""]","{}"
"hmfAdo6LuVOvBLiu75C8ZA","Luca Italian Cuisine","West Bank","2100 Superior Viaduct","Cleveland","OH","44113","41.4942868","-81.7047271","4.0","115","1","{""RestaurantsTableService"":true,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":true,""breakfast"":false,""brunch"":false},""Alcohol"":""full_bar"",""Caters"":false,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""free"",""RestaurantsAttire"":""dressy"",""RestaurantsReservations"":true,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":3,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":true,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":false,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":true}}","[""Restaurants"",""Italian""]","{}"
"sxXn-KmsJwJZLSGio_m5XA","Papa John's Pizza","","5570 Camino Al Norte, Ste D2","Las Vegas","NV","89031","36.261408097","-115.15521872","2.0","36","1","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""DogsAllowed"":false,""Alcohol"":""none"",""Caters"":false,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":false,""RestaurantsTableService"":false,""RestaurantsDelivery"":true,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Pizza"",""Restaurants""]","{""Monday"":""11:00-23:00"",""Tuesday"":""11:00-23:00"",""Friday"":""11:00-23:00"",""Wednesday"":""11:00-23:00"",""Thursday"":""11:00-23:00"",""Sunday"":""11:00-23:00"",""Saturday"":""11:00-23:00""}"
"nr1y1_csfnP6nSKxtOrLmw","Church's Chicken","Westside","4851 W Charleston Blvd","Las Vegas","NV","89102","36.1588472","-115.2075095","2.5","13","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""Caters"":false,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":false,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""DriveThru"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Fast Food"",""Restaurants""]","{""Monday"":""10:00-21:30"",""Tuesday"":""10:00-21:30"",""Friday"":""10:00-21:30"",""Wednesday"":""10:00-21:30"",""Thursday"":""10:00-21:30"",""Sunday"":""10:00-21:30"",""Saturday"":""10:00-21:30""}"
"k4jX-Xe9dFu2pmdnlrcwgA","Squash Blossom","","705 N 1st St","Phoenix","AZ","85004","33.455863","-112.072167","3.0","61","0","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":true,""brunch"":false},""DogsAllowed"":true,""Alcohol"":""full_bar"",""Caters"":true,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""free"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":true,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""RestaurantsTableService"":true,""RestaurantsDelivery"":true,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":true,""validated"":false,""lot"":true,""valet"":false}}","[""Cafes"",""Breakfast & Brunch"",""Restaurants""]","{""Monday"":""7:30-14:00"",""Tuesday"":""11:00-14:00"",""Friday"":""7:30-14:00"",""Wednesday"":""11:00-14:00"",""Thursday"":""7:30-14:00"",""Sunday"":""8:30-13:00"",""Saturday"":""7:30-13:30""}"
